,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
6173,7,flow_2_5.5,1560.00,1569.00,9.00,0,0.00
6174,7,flow_3_5.9,1556.00,1570.00,14.00,0,0.00
6175,7,flow_1_5.11,1523.00,1575.00,52.00,1,6.00
6176,7,flow_1_5.12,1530.00,1575.00,45.00,1,3.00
6177,7,flow_4_5.4,1492.00,1582.00,90.00,0,0.00
6178,7,flow_3_5.10,1569.00,1582.00,13.00,0,0.00
6179,7,flow_4_5.5,1505.00,1593.00,88.00,0,0.00
6180,7,flow_2_5.6,1584.00,1593.00,9.00,0,0.00
6181,7,flow_3_5.11,1582.00,1595.00,13.00,0,0.00
6182,7,flow_4_5.6,1518.00,1607.00,89.00,0,0.00
6183,7,flow_3_5.12,1595.00,1608.00,13.00,0,0.00
6184,7,flow_1_5.14,1545.00,1616.00,71.00,2,24.00
6185,7,flow_1_5.13,1538.00,1617.00,79.00,2,31.00
6186,7,flow_1_5.17,1568.00,1618.00,50.00,1,9.00
6187,7,flow_2_5.7,1608.00,1618.00,10.00,0,0.00
6188,7,flow_1_5.15,1553.00,1619.00,66.00,1,20.00
6189,7,flow_1_5.16,1560.00,1621.00,61.00,2,13.00
6190,7,flow_3_5.13,1608.00,1621.00,13.00,0,0.00
6191,7,flow_4_5.7,1530.00,1623.00,93.00,0,0.00
6192,7,flow_4_5.8,1543.00,1631.00,88.00,0,0.00
6193,7,flow_3_5.14,1620.00,1633.00,13.00,0,0.00
6194,7,flow_1_5.18,1575.00,1636.00,61.00,2,13.00
6195,7,flow_1_5.19,1583.00,1636.00,53.00,1,5.00
6196,7,flow_2_5.8,1632.00,1641.00,9.00,0,0.00
6197,7,flow_3_5.15,1633.00,1647.00,14.00,0,0.00
6198,7,flow_3_5.16,1646.00,1659.00,13.00,0,0.00
6199,7,flow_2_5.9,1656.00,1665.00,9.00,0,0.00
6200,7,flow_1_5.20,1590.00,1667.00,77.00,2,27.00
6201,7,flow_1_5.21,1598.00,1667.00,69.00,2,15.00
6202,7,flow_1_5.23,1613.00,1669.00,56.00,2,3.00
6203,7,flow_1_5.24,1620.00,1670.00,50.00,0,0.00
6204,7,flow_1_5.22,1605.00,1672.00,67.00,1,6.00
6205,7,flow_4_5.9,1556.00,1673.00,117.00,1,17.00
6206,7,flow_3_5.17,1659.00,1673.00,14.00,0,0.00
6207,7,flow_1_5.25,1628.00,1674.00,46.00,0,0.00
6208,7,flow_1_5.26,1635.00,1676.00,41.00,0,0.00
6209,7,flow_4_5.10,1569.00,1677.00,108.00,1,5.00
6210,7,flow_4_5.11,1582.00,1683.00,101.00,1,2.00
6211,7,flow_3_5.18,1672.00,1685.00,13.00,0,0.00
6212,7,flow_4_5.12,1595.00,1686.00,91.00,0,0.00
6213,7,flow_2_5.10,1680.00,1689.00,9.00,0,0.00
6214,7,flow_1_5.27,1643.00,1691.00,48.00,1,6.00
6215,7,flow_4_5.13,1608.00,1695.00,87.00,0,0.00
6216,7,flow_3_5.19,1685.00,1699.00,14.00,0,0.00
6217,7,flow_4_5.14,1620.00,1708.00,88.00,0,0.00
6218,7,flow_3_5.20,1698.00,1712.00,14.00,0,0.00
6219,7,flow_2_5.11,1704.00,1713.00,9.00,0,0.00
6220,7,flow_1_5.29,1658.00,1721.00,63.00,1,17.00
6221,7,flow_1_5.28,1650.00,1722.00,72.00,2,21.00
6222,7,flow_1_5.30,1665.00,1724.00,59.00,1,11.00
6223,7,flow_1_5.31,1673.00,1724.00,51.00,1,2.00
6224,7,flow_3_5.21,1710.00,1724.00,14.00,0,0.00
6225,7,flow_4_5.15,1633.00,1728.00,95.00,1,1.00
6226,7,flow_3_5.22,1723.00,1737.00,14.00,0,0.00
6227,7,flow_2_5.12,1728.00,1737.00,9.00,0,0.00
6228,7,flow_4_5.16,1646.00,1748.00,102.00,1,7.00
6229,7,flow_3_5.23,1736.00,1749.00,13.00,0,0.00
6230,7,flow_1_5.32,1680.00,1751.00,71.00,1,22.00
6231,7,flow_1_5.33,1688.00,1752.00,64.00,1,15.00
6232,7,flow_1_5.34,1695.00,1753.00,58.00,2,10.00
6233,7,flow_1_5.36,1710.00,1754.00,44.00,0,0.00
6234,7,flow_2_5.13,1752.00,1761.00,9.00,0,0.00
6235,7,flow_3_5.24,1749.00,1762.00,13.00,0,0.00
6236,7,flow_4_5.17,1659.00,1773.00,114.00,1,9.00
6237,7,flow_3_5.25,1762.00,1776.00,14.00,0,0.00
6238,7,flow_4_5.18,1672.00,1777.00,105.00,1,6.00
6239,7,flow_4_5.19,1685.00,1780.00,95.00,0,0.00
6240,7,flow_1_5.37,1718.00,1780.00,62.00,1,15.00
6241,7,flow_1_5.39,1733.00,1783.00,50.00,1,4.00
6242,7,flow_1_5.35,1703.00,1785.00,82.00,1,21.00
6243,7,flow_2_5.14,1776.00,1785.00,9.00,0,0.00
6244,7,flow_1_5.38,1725.00,1788.00,63.00,1,2.00
6245,7,flow_3_5.26,1775.00,1788.00,13.00,0,0.00
6246,7,flow_1_5.40,1740.00,1790.00,50.00,1,2.00
6247,7,flow_4_5.20,1698.00,1791.00,93.00,0,0.00
6248,7,flow_1_5.41,1748.00,1792.00,44.00,0,0.00
6249,7,flow_4_5.21,1710.00,1795.00,85.00,0,0.00
6250,7,flow_3_5.27,1788.00,1801.00,13.00,0,0.00
6251,7,flow_1_5.43,1763.00,1805.00,42.00,0,0.00
6252,7,flow_1_5.42,1755.00,1806.00,51.00,1,12.00
6253,7,flow_1_5.44,1770.00,1807.00,37.00,0,0.00
6254,7,flow_4_5.22,1723.00,1809.00,86.00,0,0.00
6255,7,flow_2_6.0,1800.00,1809.00,9.00,0,0.00
6256,7,flow_3_5.28,1800.00,1813.00,13.00,0,0.00
6257,7,flow_3_6.0,1803.00,1816.00,13.00,0,0.00
6258,7,flow_3_6.1,1812.00,1825.00,13.00,0,0.00
6259,7,flow_2_6.1,1824.00,1834.00,10.00,0,0.00
6260,7,flow_3_6.2,1823.00,1836.00,13.00,0,0.00
6261,7,flow_1_5.45,1778.00,1845.00,67.00,1,25.00
6262,7,flow_1_5.46,1785.00,1845.00,60.00,1,17.00
6263,7,flow_1_6.0,1800.00,1847.00,47.00,1,3.00
6264,7,flow_3_6.3,1834.00,1847.00,13.00,0,0.00
6265,7,flow_1_5.47,1793.00,1849.00,56.00,1,9.00
6266,7,flow_4_5.23,1736.00,1853.00,117.00,1,27.00
6267,7,flow_4_5.24,1749.00,1856.00,107.00,1,17.00
6268,7,flow_2_6.2,1848.00,1857.00,9.00,0,0.00
6269,7,flow_3_6.4,1845.00,1858.00,13.00,0,0.00
6270,7,flow_3_6.5,1857.00,1870.00,13.00,0,0.00
6271,7,flow_1_6.1,1807.00,1871.00,64.00,2,16.00
6272,7,flow_1_6.2,1814.00,1872.00,58.00,1,5.00
6273,7,flow_1_6.3,1821.00,1874.00,53.00,1,3.00
6274,7,flow_1_6.4,1827.00,1874.00,47.00,0,0.00
6275,7,flow_1_6.5,1834.00,1880.00,46.00,1,2.00
6276,7,flow_3_6.6,1868.00,1881.00,13.00,0,0.00
6277,7,flow_2_6.3,1872.00,1881.00,9.00,0,0.00
6278,7,flow_1_6.6,1841.00,1882.00,41.00,0,0.00
6279,7,flow_4_5.25,1762.00,1883.00,121.00,1,17.00
6280,7,flow_4_5.26,1775.00,1887.00,112.00,1,16.00
6281,7,flow_3_6.7,1879.00,1891.00,12.00,0,0.00
6282,7,flow_4_5.27,1789.00,1893.00,104.00,2,4.00
6283,7,flow_1_6.7,1847.00,1897.00,50.00,1,5.00
6284,7,flow_1_6.8,1854.00,1897.00,43.00,0,0.00
6285,7,flow_4_5.28,1800.00,1899.00,99.00,0,0.00
6286,7,flow_4_6.0,1803.00,1903.00,100.00,0,0.00
6287,7,flow_3_6.8,1890.00,1903.00,13.00,0,0.00
6288,7,flow_2_6.4,1896.00,1905.00,9.00,0,0.00
6289,7,flow_4_6.1,1813.00,1907.00,94.00,0,0.00
6290,7,flow_3_6.9,1902.00,1915.00,13.00,0,0.00
6291,7,flow_1_6.9,1861.00,1921.00,60.00,1,16.00
6292,7,flow_1_6.10,1867.00,1923.00,56.00,1,16.00
6293,7,flow_3_6.10,1913.00,1925.00,12.00,0,0.00
6294,7,flow_1_6.11,1874.00,1926.00,52.00,1,8.00
6295,7,flow_1_6.13,1887.00,1928.00,41.00,0,0.00
6296,7,flow_1_6.12,1881.00,1929.00,48.00,1,3.00
6297,7,flow_2_6.5,1920.00,1929.00,9.00,0,0.00
6298,7,flow_3_6.11,1924.00,1937.00,13.00,0,0.00
6299,7,flow_4_6.2,1829.00,1943.00,114.00,1,13.00
6300,7,flow_4_6.3,1836.00,1947.00,111.00,1,12.00
6301,7,flow_3_6.12,1935.00,1948.00,13.00,0,0.00
6302,7,flow_2_6.6,1944.00,1952.00,8.00,0,0.00
6303,7,flow_4_6.4,1846.00,1954.00,108.00,1,2.00
6304,7,flow_4_6.5,1859.00,1958.00,99.00,0,0.00
6305,7,flow_3_6.13,1947.00,1960.00,13.00,0,0.00
6306,7,flow_4_6.6,1871.00,1961.00,90.00,0,0.00
6307,7,flow_1_6.15,1901.00,1971.00,70.00,1,25.00
6308,7,flow_3_6.14,1958.00,1971.00,13.00,0,0.00
6309,7,flow_1_6.14,1894.00,1974.00,80.00,1,31.00
6310,7,flow_1_6.17,1914.00,1975.00,61.00,1,12.00
6311,7,flow_2_6.7,1968.00,1978.00,10.00,0,0.00
6312,7,flow_3_6.15,1969.00,1982.00,13.00,0,0.00
6313,7,flow_4_6.7,1884.00,1990.00,106.00,0,0.00
6314,7,flow_3_6.16,1980.00,1993.00,13.00,0,0.00
6315,7,flow_2_6.8,1992.00,2000.00,8.00,0,0.00
6316,7,flow_3_6.17,1992.00,2005.00,13.00,0,0.00
6317,7,flow_4_6.8,1894.00,2008.00,114.00,1,13.00
6318,7,flow_4_6.9,1903.00,2012.00,109.00,1,6.00
6319,7,flow_3_6.18,2003.00,2017.00,14.00,0,0.00
6320,7,flow_4_6.10,1917.00,2023.00,106.00,1,4.00
6321,7,flow_2_6.9,2016.00,2025.00,9.00,0,0.00
6322,7,flow_4_6.11,1928.00,2026.00,98.00,1,4.00
6323,7,flow_3_6.19,2014.00,2027.00,13.00,0,0.00
6324,7,flow_4_6.12,1938.00,2029.00,91.00,1,3.00
6325,7,flow_3_6.20,2025.00,2039.00,14.00,0,0.00
6326,7,flow_2_6.10,2040.00,2049.00,9.00,0,0.00
6327,7,flow_3_6.21,2037.00,2050.00,13.00,0,0.00
6328,7,flow_4_6.13,1951.00,2053.00,102.00,0,0.00
6329,7,flow_3_6.22,2048.00,2061.00,13.00,0,0.00
6330,7,flow_4_6.14,1961.00,2062.00,101.00,1,6.00
6331,7,flow_4_6.15,1972.00,2067.00,95.00,0,0.00
6332,7,flow_1_6.16,1907.00,2071.00,164.00,2,114.00
6333,7,flow_1_6.21,1941.00,2072.00,131.00,2,78.00
6334,7,flow_3_6.23,2059.00,2072.00,13.00,0,0.00
6335,7,flow_2_6.11,2064.00,2072.00,8.00,0,0.00
6336,7,flow_1_6.19,1927.00,2073.00,146.00,3,92.00
6337,7,flow_1_6.23,1954.00,2074.00,120.00,2,68.00
6338,7,flow_1_6.24,1961.00,2080.00,119.00,3,68.00
6339,7,flow_1_6.18,1921.00,2082.00,161.00,4,99.00
6340,7,flow_1_6.20,1934.00,2084.00,150.00,2,93.00
6341,7,flow_1_6.22,1947.00,2084.00,137.00,4,72.00
6342,7,flow_3_6.24,2070.00,2084.00,14.00,0,0.00
6343,7,flow_4_6.16,1983.00,2088.00,105.00,1,16.00
6344,7,flow_3_6.25,2082.00,2095.00,13.00,0,0.00
6345,7,flow_2_6.12,2088.00,2097.00,9.00,0,0.00
6346,7,flow_3_6.26,2093.00,2106.00,13.00,0,0.00
6347,7,flow_4_6.17,1997.00,2109.00,112.00,1,3.00
6348,7,flow_4_6.18,2006.00,2112.00,106.00,1,2.00
6349,7,flow_3_6.27,2104.00,2118.00,14.00,0,0.00
6350,7,flow_1_6.26,1974.00,2121.00,147.00,2,97.00
6351,7,flow_2_6.13,2112.00,2121.00,9.00,0,0.00
6352,7,flow_1_6.25,1967.00,2123.00,156.00,2,95.00
6353,7,flow_1_6.28,1987.00,2124.00,137.00,2,83.00
6354,7,flow_1_6.27,1981.00,2125.00,144.00,2,89.00
6355,7,flow_3_6.28,2115.00,2128.00,13.00,0,0.00
6356,7,flow_4_6.19,2018.00,2133.00,115.00,2,18.00
6357,7,flow_1_6.29,1994.00,2136.00,142.00,3,83.00
6358,7,flow_1_6.30,2001.00,2137.00,136.00,3,74.00
6359,7,flow_4_6.20,2029.00,2137.00,108.00,1,14.00
6360,7,flow_1_6.31,2007.00,2138.00,131.00,3,71.00
6361,7,flow_1_6.32,2014.00,2139.00,125.00,3,63.00
6362,7,flow_3_6.29,2127.00,2140.00,13.00,0,0.00
6363,7,flow_2_6.14,2136.00,2145.00,9.00,0,0.00
6364,7,flow_1_6.34,2027.00,2149.00,122.00,4,61.00
6365,7,flow_1_6.33,2021.00,2152.00,131.00,4,59.00
6366,7,flow_1_6.36,2041.00,2152.00,111.00,4,46.00
6367,7,flow_3_6.30,2138.00,2152.00,14.00,0,0.00
6368,7,flow_1_6.35,2034.00,2154.00,120.00,5,50.00
6369,7,flow_1_6.37,2047.00,2154.00,107.00,4,42.00
6370,7,flow_1_6.38,2054.00,2156.00,102.00,4,37.00
6371,7,flow_1_6.39,2061.00,2158.00,97.00,3,40.00
6372,7,flow_1_6.40,2067.00,2158.00,91.00,3,35.00
6373,7,flow_1_6.42,2081.00,2159.00,78.00,3,21.00
6374,7,flow_3_6.31,2149.00,2162.00,13.00,0,0.00
6375,7,flow_4_6.21,2041.00,2163.00,122.00,2,23.00
6376,7,flow_4_6.22,2053.00,2167.00,114.00,1,20.00
6377,7,flow_2_7.0,2160.00,2169.00,9.00,0,0.00
6378,7,flow_4_6.23,2065.00,2173.00,108.00,0,0.00
6379,7,flow_3_7.0,2160.00,2173.00,13.00,0,0.00
6380,7,flow_4_6.24,2076.00,2177.00,101.00,0,0.00
6381,7,flow_4_6.25,2086.00,2181.00,95.00,0,0.00
6382,7,flow_3_7.1,2169.00,2183.00,14.00,0,0.00
6383,7,flow_2_7.1,2175.00,2184.00,9.00,0,0.00
6384,7,flow_1_6.41,2074.00,2185.00,111.00,4,55.00
6385,7,flow_1_6.44,2094.00,2186.00,92.00,3,33.00
6386,7,flow_1_6.43,2087.00,2188.00,101.00,3,45.00
6387,7,flow_1_6.46,2107.00,2188.00,81.00,2,26.00
6388,7,flow_1_6.45,2101.00,2190.00,89.00,3,33.00
6389,7,flow_3_7.2,2178.00,2192.00,14.00,0,0.00
6390,7,flow_1_6.50,2134.00,2193.00,59.00,1,3.00
6391,7,flow_1_6.49,2127.00,2195.00,68.00,2,7.00
6392,7,flow_1_6.52,2147.00,2196.00,49.00,1,3.00
6393,7,flow_3_7.3,2187.00,2199.00,12.00,0,0.00
6394,7,flow_2_7.2,2190.00,2200.00,10.00,0,0.00
6395,7,flow_4_6.26,2100.00,2208.00,108.00,1,13.00
6396,7,flow_3_7.4,2196.00,2209.00,13.00,0,0.00
6397,7,flow_4_6.27,2109.00,2211.00,102.00,1,10.00
6398,7,flow_1_6.48,2121.00,2212.00,91.00,3,36.00
6399,7,flow_1_6.51,2141.00,2212.00,71.00,2,13.00
6400,7,flow_1_6.53,2154.00,2213.00,59.00,1,7.00
6401,7,flow_2_7.3,2205.00,2214.00,9.00,0,0.00
6402,7,flow_1_6.47,2114.00,2217.00,103.00,3,37.00
6403,7,flow_4_6.28,2124.00,2218.00,94.00,1,1.00
6404,7,flow_3_7.5,2205.00,2218.00,13.00,0,0.00
6405,7,flow_4_6.29,2132.00,2222.00,90.00,0,0.00
6406,7,flow_1_7.1,2166.00,2225.00,59.00,2,12.00
6407,7,flow_1_7.0,2160.00,2226.00,66.00,2,18.00
6408,7,flow_3_7.6,2214.00,2227.00,13.00,0,0.00
6409,7,flow_1_7.2,2172.00,2228.00,56.00,2,7.00
6410,7,flow_1_7.3,2178.00,2228.00,50.00,1,4.00
6411,7,flow_2_7.4,2220.00,2228.00,8.00,0,0.00
6412,7,flow_4_6.30,2143.00,2235.00,92.00,0,0.00
6413,7,flow_1_7.4,2184.00,2236.00,52.00,1,1.00
6414,7,flow_3_7.7,2223.00,2236.00,13.00,0,0.00
6415,7,flow_1_7.5,2190.00,2238.00,48.00,1,2.00
6416,7,flow_2_7.5,2235.00,2244.00,9.00,0,0.00
6417,7,flow_3_7.8,2232.00,2245.00,13.00,0,0.00
6418,7,flow_1_7.6,2196.00,2248.00,52.00,0,0.00
6419,7,flow_1_7.7,2202.00,2250.00,48.00,0,0.00
6420,7,flow_3_7.9,2241.00,2255.00,14.00,0,0.00
6421,7,flow_2_7.6,2250.00,2259.00,9.00,0,0.00
6422,7,flow_3_7.10,2250.00,2263.00,13.00,0,0.00
6423,7,flow_4_6.31,2156.00,2264.00,108.00,1,2.00
6424,7,flow_1_7.8,2208.00,2266.00,58.00,1,13.00
6425,7,flow_1_7.10,2220.00,2266.00,46.00,1,2.00
6426,7,flow_4_7.0,2160.00,2267.00,107.00,0,0.00
6427,7,flow_4_7.1,2171.00,2270.00,99.00,1,3.00
6428,7,flow_1_7.9,2214.00,2270.00,56.00,0,0.00
6429,7,flow_3_7.11,2259.00,2272.00,13.00,0,0.00
6430,7,flow_2_7.7,2265.00,2274.00,9.00,0,0.00
6431,7,flow_1_7.11,2226.00,2281.00,55.00,1,4.00
6432,7,flow_1_7.12,2232.00,2281.00,49.00,1,6.00
6433,7,flow_3_7.12,2268.00,2282.00,14.00,0,0.00
6434,7,flow_2_7.8,2280.00,2289.00,9.00,0,0.00
6435,7,flow_3_7.13,2277.00,2291.00,14.00,0,0.00
6436,7,flow_4_7.2,2185.00,2298.00,113.00,1,22.00
6437,7,flow_3_7.14,2286.00,2299.00,13.00,0,0.00
6438,7,flow_4_7.3,2194.00,2301.00,107.00,1,18.00
6439,7,flow_4_7.4,2202.00,2304.00,102.00,1,15.00
6440,7,flow_2_7.9,2295.00,2304.00,9.00,0,0.00
6441,7,flow_4_7.5,2212.00,2308.00,96.00,0,0.00
6442,7,flow_3_7.15,2295.00,2308.00,13.00,0,0.00
6443,7,flow_1_7.16,2256.00,2309.00,53.00,1,8.00
6444,7,flow_4_7.6,2223.00,2311.00,88.00,0,0.00
6445,7,flow_1_7.14,2244.00,2311.00,67.00,2,20.00
6446,7,flow_1_7.15,2250.00,2313.00,63.00,1,12.00
6447,7,flow_1_7.13,2238.00,2314.00,76.00,2,23.00
6448,7,flow_3_7.16,2304.00,2318.00,14.00,0,0.00
6449,7,flow_2_7.10,2310.00,2319.00,9.00,0,0.00
6450,7,flow_1_7.17,2262.00,2321.00,59.00,2,7.00
6451,7,flow_1_7.18,2268.00,2321.00,53.00,2,2.00
6452,7,flow_1_7.20,2280.00,2323.00,43.00,0,0.00
6453,7,flow_1_7.19,2274.00,2324.00,50.00,0,0.00
6454,7,flow_1_7.21,2286.00,2327.00,41.00,0,0.00
6455,7,flow_3_7.17,2313.00,2327.00,14.00,0,0.00
6456,7,flow_2_7.11,2325.00,2334.00,9.00,0,0.00
6457,7,flow_3_7.18,2322.00,2335.00,13.00,0,0.00
6458,7,flow_3_7.19,2331.00,2343.00,12.00,0,0.00
6459,7,flow_4_7.7,2235.00,2348.00,113.00,1,17.00
6460,7,flow_2_7.12,2340.00,2349.00,9.00,0,0.00
6461,7,flow_4_7.8,2244.00,2352.00,108.00,1,15.00
6462,7,flow_3_7.20,2340.00,2353.00,13.00,0,0.00
6463,7,flow_4_7.9,2253.00,2355.00,102.00,1,11.00
6464,7,flow_1_7.22,2292.00,2361.00,69.00,1,24.00
6465,7,flow_1_7.24,2304.00,2362.00,58.00,2,6.00
6466,7,flow_3_7.21,2349.00,2362.00,13.00,0,0.00
6467,7,flow_4_7.10,2263.00,2363.00,100.00,1,2.00
6468,7,flow_1_7.23,2298.00,2363.00,65.00,2,17.00
6469,7,flow_1_7.25,2310.00,2364.00,54.00,1,2.00
6470,7,flow_2_7.13,2355.00,2364.00,9.00,0,0.00
6471,7,flow_1_7.26,2316.00,2365.00,49.00,1,1.00
6472,7,flow_4_7.11,2275.00,2366.00,91.00,0,0.00
6473,7,flow_3_7.22,2358.00,2372.00,14.00,0,0.00
6474,7,flow_4_7.12,2285.00,2376.00,91.00,0,0.00
6475,7,flow_2_7.14,2370.00,2378.00,8.00,0,0.00
6476,7,flow_3_7.23,2367.00,2380.00,13.00,0,0.00
6477,7,flow_1_7.27,2322.00,2381.00,59.00,2,9.00
6478,7,flow_1_7.28,2328.00,2382.00,54.00,1,6.00
6479,7,flow_1_7.29,2334.00,2383.00,49.00,1,2.00
6480,7,flow_1_7.30,2340.00,2384.00,44.00,0,0.00
6481,7,flow_3_7.24,2376.00,2389.00,13.00,0,0.00
6482,7,flow_1_7.31,2346.00,2390.00,44.00,1,3.00
6483,7,flow_2_7.15,2385.00,2393.00,8.00,0,0.00
6484,7,flow_3_7.25,2385.00,2398.00,13.00,0,0.00
6485,7,flow_3_7.26,2394.00,2408.00,14.00,0,0.00
6486,7,flow_2_7.16,2400.00,2409.00,9.00,0,0.00
6487,7,flow_4_7.13,2298.00,2413.00,115.00,1,26.00
6488,7,flow_3_7.27,2403.00,2416.00,13.00,0,0.00
6489,7,flow_4_7.14,2305.00,2417.00,112.00,1,14.00
6490,7,flow_4_7.15,2315.00,2424.00,109.00,1,1.00
6491,7,flow_2_7.17,2415.00,2424.00,9.00,0,0.00
6492,7,flow_3_7.28,2412.00,2425.00,13.00,0,0.00
6493,7,flow_4_7.16,2325.00,2427.00,102.00,0,0.00
6494,7,flow_1_7.32,2352.00,2431.00,79.00,2,31.00
6495,7,flow_1_7.33,2358.00,2431.00,73.00,1,27.00
6496,7,flow_4_7.17,2335.00,2433.00,98.00,2,2.00
6497,7,flow_1_7.34,2364.00,2433.00,69.00,1,24.00
6498,7,flow_1_7.36,2376.00,2433.00,57.00,2,9.00
6499,7,flow_3_7.29,2421.00,2434.00,13.00,0,0.00
6500,7,flow_1_7.35,2370.00,2435.00,65.00,2,15.00
6501,7,flow_1_7.38,2388.00,2435.00,47.00,1,1.00
6502,7,flow_4_7.18,2349.00,2438.00,89.00,0,0.00
6503,7,flow_2_7.18,2430.00,2440.00,10.00,0,0.00
6504,7,flow_3_7.30,2430.00,2444.00,14.00,0,0.00
6505,7,flow_4_7.19,2357.00,2449.00,92.00,0,0.00
6506,7,flow_3_7.31,2439.00,2451.00,12.00,0,0.00
6507,7,flow_2_7.19,2445.00,2454.00,9.00,0,0.00
6508,7,flow_3_7.32,2448.00,2461.00,13.00,0,0.00
6509,7,flow_1_7.37,2382.00,2465.00,83.00,3,30.00
6510,7,flow_1_7.39,2394.00,2466.00,72.00,2,23.00
6511,7,flow_1_7.40,2400.00,2468.00,68.00,2,19.00
6512,7,flow_1_7.41,2406.00,2469.00,63.00,2,10.00
6513,7,flow_2_7.20,2460.00,2469.00,9.00,0,0.00
6514,7,flow_3_7.33,2457.00,2470.00,13.00,0,0.00
6515,7,flow_4_7.20,2366.00,2474.00,108.00,1,6.00
6516,7,flow_3_7.34,2466.00,2479.00,13.00,0,0.00
6517,7,flow_2_7.21,2475.00,2484.00,9.00,0,0.00
6518,7,flow_1_7.42,2412.00,2487.00,75.00,3,20.00
6519,7,flow_4_7.21,2380.00,2488.00,108.00,1,10.00
6520,7,flow_1_7.43,2418.00,2488.00,70.00,2,14.00
6521,7,flow_3_7.35,2475.00,2488.00,13.00,0,0.00
6522,7,flow_1_7.44,2424.00,2490.00,66.00,2,14.00
6523,7,flow_1_7.45,2430.00,2490.00,60.00,1,11.00
6524,7,flow_4_7.22,2387.00,2492.00,105.00,1,3.00
6525,7,flow_1_7.47,2442.00,2495.00,53.00,3,4.00
6526,7,flow_1_7.46,2436.00,2496.00,60.00,2,10.00
6527,7,flow_3_7.36,2484.00,2497.00,13.00,0,0.00
6528,7,flow_4_7.23,2397.00,2498.00,101.00,1,1.00
6529,7,flow_1_7.48,2448.00,2499.00,51.00,1,4.00
6530,7,flow_2_7.22,2490.00,2499.00,9.00,0,0.00
6531,7,flow_1_7.51,2466.00,2500.00,34.00,0,0.00
6532,7,flow_4_7.24,2407.00,2501.00,94.00,0,0.00
6533,7,flow_1_7.49,2454.00,2507.00,53.00,0,0.00
6534,7,flow_3_7.37,2493.00,2507.00,14.00,0,0.00
6535,7,flow_4_7.25,2420.00,2508.00,88.00,0,0.00
6536,7,flow_2_7.23,2505.00,2513.00,8.00,0,0.00
6537,7,flow_3_7.38,2502.00,2515.00,13.00,0,0.00
6538,7,flow_3_7.39,2511.00,2525.00,14.00,0,0.00
6539,7,flow_1_7.53,2478.00,2526.00,48.00,1,7.00
6540,7,flow_4_7.26,2430.00,2528.00,98.00,1,1.00
6541,7,flow_1_7.50,2460.00,2528.00,68.00,1,17.00
6542,7,flow_1_7.54,2484.00,2529.00,45.00,0,0.00
6543,7,flow_2_8.0,2520.00,2529.00,9.00,0,0.00
6544,7,flow_1_7.52,2472.00,2530.00,58.00,1,7.00
6545,7,flow_1_7.55,2490.00,2531.00,41.00,0,0.00
6546,7,flow_4_7.27,2438.00,2532.00,94.00,0,0.00
6547,7,flow_3_8.0,2520.00,2533.00,13.00,0,0.00
6548,7,flow_4_7.28,2449.00,2537.00,88.00,0,0.00
6549,7,flow_3_8.1,2530.00,2543.00,13.00,0,0.00
6550,7,flow_2_8.1,2535.00,2544.00,9.00,0,0.00
6551,7,flow_1_7.57,2502.00,2545.00,43.00,0,0.00
6552,7,flow_1_7.56,2496.00,2546.00,50.00,1,5.00
6553,7,flow_1_7.58,2508.00,2547.00,39.00,0,0.00
6554,7,flow_1_7.59,2514.00,2554.00,40.00,0,0.00
6555,7,flow_3_8.2,2540.00,2554.00,14.00,0,0.00
6556,7,flow_4_7.29,2461.00,2558.00,97.00,0,0.00
6557,7,flow_2_8.2,2550.00,2560.00,10.00,0,0.00
6558,7,flow_4_7.30,2472.00,2562.00,90.00,0,0.00
6559,7,flow_3_8.3,2550.00,2563.00,13.00,0,0.00
6560,7,flow_1_8.0,2520.00,2566.00,46.00,1,2.00
6561,7,flow_4_7.31,2479.00,2568.00,89.00,1,1.00
6562,7,flow_1_8.2,2534.00,2572.00,38.00,0,0.00
6563,7,flow_3_8.4,2560.00,2573.00,13.00,0,0.00
6564,7,flow_2_8.3,2565.00,2574.00,9.00,0,0.00
6565,7,flow_4_7.32,2490.00,2577.00,87.00,0,0.00
6566,7,flow_3_8.5,2570.00,2584.00,14.00,0,0.00
6567,7,flow_2_8.4,2580.00,2589.00,9.00,0,0.00
6568,7,flow_3_8.6,2580.00,2594.00,14.00,0,0.00
6569,7,flow_1_8.1,2527.00,2596.00,69.00,2,20.00
6570,7,flow_1_8.4,2547.00,2597.00,50.00,1,4.00
6571,7,flow_4_7.33,2502.00,2598.00,96.00,1,4.00
6572,7,flow_1_8.3,2541.00,2599.00,58.00,1,8.00
6573,7,flow_1_8.6,2561.00,2599.00,38.00,0,0.00
6574,7,flow_4_7.34,2513.00,2602.00,89.00,0,0.00
6575,7,flow_3_8.7,2590.00,2603.00,13.00,0,0.00
6576,7,flow_2_8.5,2595.00,2604.00,9.00,0,0.00
6577,7,flow_4_8.0,2520.00,2610.00,90.00,0,0.00
6578,7,flow_3_8.8,2600.00,2613.00,13.00,0,0.00
6579,7,flow_4_8.1,2535.00,2619.00,84.00,0,0.00
6580,7,flow_2_8.6,2610.00,2619.00,9.00,0,0.00
6581,7,flow_3_8.9,2610.00,2624.00,14.00,0,0.00
6582,7,flow_1_8.5,2554.00,2626.00,72.00,1,22.00
